,03-08-2021,03-08-2021,DT213929,"Doanh thu lớp học",,,3387,5111,80000,KH04804,,,,,,,,,5
,03-08-2021,03-08-2021,DT213930,"Doanh thu lớp học",,,3387,5111,152000,KH04806,,,,,,,,,5
,03-08-2021,03-08-2021,DT213931,"Doanh thu lớp học",,,3387,5111,160000,KH05040,,,,,,,,,5
,03-15-2021,03-15-2021,DT213932,"Doanh thu lớp học",,,3387,5111,204250,KH04806,,,,,,,,,5
,03-15-2021,03-15-2021,DT213933,"Doanh thu lớp học",,,3387,5111,215000,KH05040,,,,,,,,,5
,03-22-2021,03-22-2021,DT213934,"Doanh thu lớp học",,,3387,5111,204250,KH04806,,,,,,,,,5
,03-22-2021,03-22-2021,DT213935,"Doanh thu lớp học",,,3387,5111,215000,KH05040,,,,,,,,,5
,03-29-2021,03-29-2021,DT213936,"Doanh thu lớp học",,,3387,5111,204250,KH04806,,,,,,,,,5
,03-29-2021,03-29-2021,DT213937,"Doanh thu lớp học",,,3387,5111,215000,KH05040,,,,,,,,,5
,04-05-2021,04-05-2021,DT213938,"Doanh thu lớp học",,,3387,5111,107500,KH04804,,,,,,,,,5
,04-05-2021,04-05-2021,DT213939,"Doanh thu lớp học",,,3387,5111,204250,KH04806,,,,,,,,,5
,04-05-2021,04-05-2021,DT213940,"Doanh thu lớp học",,,3387,5111,215000,KH05040,,,,,,,,,5
,04-12-2021,04-12-2021,DT213941,"Doanh thu lớp học",,,3387,5111,107500,KH04804,,,,,,,,,5
,04-12-2021,04-12-2021,DT213942,"Doanh thu lớp học",,,3387,5111,204250,KH04806,,,,,,,,,5
,04-19-2021,04-19-2021,DT213943,"Doanh thu lớp học",,,3387,5111,107500,KH04804,,,,,,,,,5
,04-19-2021,04-19-2021,DT213944,"Doanh thu lớp học",,,3387,5111,204250,KH04806,,,,,,,,,5
,03-06-2021,03-06-2021,DT213945,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,03-06-2021,03-06-2021,DT213946,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,03-06-2021,03-06-2021,DT213947,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,03-06-2021,03-06-2021,DT213948,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,03-06-2021,03-06-2021,DT213949,"Doanh thu lớp học",,,3387,5111,215000,KH04763,,,,,,,,,6
,03-06-2021,03-06-2021,DT213950,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,03-13-2021,03-13-2021,DT213951,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,03-13-2021,03-13-2021,DT213952,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,03-13-2021,03-13-2021,DT213953,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,03-13-2021,03-13-2021,DT213954,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,03-13-2021,03-13-2021,DT213955,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,03-13-2021,03-13-2021,DT213956,"Doanh thu lớp học",,,3387,5111,215000,KH05540,,,,,,,,,6
,03-20-2021,03-20-2021,DT213957,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,03-20-2021,03-20-2021,DT213958,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,03-20-2021,03-20-2021,DT213959,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,03-20-2021,03-20-2021,DT213960,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,03-20-2021,03-20-2021,DT213961,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,03-20-2021,03-20-2021,DT213962,"Doanh thu lớp học",,,3387,5111,215000,KH05540,,,,,,,,,6
,03-20-2021,03-20-2021,DT213963,"Doanh thu lớp học",,,3387,5111,215000,KH05546,,,,,,,,,6
,03-20-2021,03-20-2021,DT213964,"Doanh thu lớp học",,,3387,5111,204250,KH05566,,,,,,,,,6
,03-20-2021,03-20-2021,DT213965,"Doanh thu lớp học",,,3387,5111,215000,KH05589,,,,,,,,,6
,03-27-2021,03-27-2021,DT213966,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,03-27-2021,03-27-2021,DT213967,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,03-27-2021,03-27-2021,DT213968,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,03-27-2021,03-27-2021,DT213969,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,03-27-2021,03-27-2021,DT213970,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,03-27-2021,03-27-2021,DT213971,"Doanh thu lớp học",,,3387,5111,215000,KH05540,,,,,,,,,6
,03-27-2021,03-27-2021,DT213972,"Doanh thu lớp học",,,3387,5111,215000,KH05546,,,,,,,,,6
,03-27-2021,03-27-2021,DT213973,"Doanh thu lớp học",,,3387,5111,204250,KH05566,,,,,,,,,6
,03-27-2021,03-27-2021,DT213974,"Doanh thu lớp học",,,3387,5111,215000,KH05589,,,,,,,,,6
,04-03-2021,04-03-2021,DT213975,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,04-03-2021,04-03-2021,DT213976,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,04-03-2021,04-03-2021,DT213977,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,04-03-2021,04-03-2021,DT213978,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,04-03-2021,04-03-2021,DT213979,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,04-03-2021,04-03-2021,DT213980,"Doanh thu lớp học",,,3387,5111,215000,KH05546,,,,,,,,,6
,04-03-2021,04-03-2021,DT213981,"Doanh thu lớp học",,,3387,5111,204250,KH05566,,,,,,,,,6
,04-03-2021,04-03-2021,DT213982,"Doanh thu lớp học",,,3387,5111,215000,KH05589,,,,,,,,,6
,04-10-2021,04-10-2021,DT213983,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,04-10-2021,04-10-2021,DT213984,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,04-10-2021,04-10-2021,DT213985,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,04-10-2021,04-10-2021,DT213986,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,04-10-2021,04-10-2021,DT213987,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,04-10-2021,04-10-2021,DT213988,"Doanh thu lớp học",,,3387,5111,215000,KH05546,,,,,,,,,6
,04-10-2021,04-10-2021,DT213989,"Doanh thu lớp học",,,3387,5111,204250,KH05566,,,,,,,,,6
,04-10-2021,04-10-2021,DT213990,"Doanh thu lớp học",,,3387,5111,215000,KH05589,,,,,,,,,6
,04-17-2021,04-17-2021,DT213991,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,04-17-2021,04-17-2021,DT213992,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,04-17-2021,04-17-2021,DT213993,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,04-17-2021,04-17-2021,DT213994,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,04-17-2021,04-17-2021,DT213995,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,04-17-2021,04-17-2021,DT213996,"Doanh thu lớp học",,,3387,5111,215000,KH05546,,,,,,,,,6
,04-17-2021,04-17-2021,DT213997,"Doanh thu lớp học",,,3387,5111,204250,KH05566,,,,,,,,,6
,04-17-2021,04-17-2021,DT213998,"Doanh thu lớp học",,,3387,5111,215000,KH05589,,,,,,,,,6
,04-24-2021,04-24-2021,DT213999,"Doanh thu lớp học",,,3387,5111,215000,KH02695,,,,,,,,,6
,04-24-2021,04-24-2021,DT214000,"Doanh thu lớp học",,,3387,5111,204250,KH03595,,,,,,,,,6
,04-24-2021,04-24-2021,DT214001,"Doanh thu lớp học",,,3387,5111,215000,KH04631,,,,,,,,,6
,04-24-2021,04-24-2021,DT214002,"Doanh thu lớp học",,,3387,5111,215000,KH04644,,,,,,,,,6
,04-24-2021,04-24-2021,DT214003,"Doanh thu lớp học",,,3387,5111,215000,KH05075,,,,,,,,,6
,04-24-2021,04-24-2021,DT214004,"Doanh thu lớp học",,,3387,5111,215000,KH05546,,,,,,,,,6
,04-24-2021,04-24-2021,DT214005,"Doanh thu lớp học",,,3387,5111,204250,KH05566,,,,,,,,,6
,04-24-2021,04-24-2021,DT214006,"Doanh thu lớp học",,,3387,5111,215000,KH05589,,,,,,,,,6
,03-07-2021,03-07-2021,DT214007,"Doanh thu lớp học",,,3387,5111,251750,KH01438,,,,,,,,,7
,03-07-2021,03-07-2021,DT214008,"Doanh thu lớp học",,,3387,5111,265000,KH03881,,,,,,,,,7
,03-07-2021,03-07-2021,DT214009,"Doanh thu lớp học",,,3387,5111,251750,KH04138,,,,,,,,,7
,03-07-2021,03-07-2021,DT214010,"Doanh thu lớp học",,,3387,5111,251750,KH04509,,,,,,,,,7
,03-07-2021,03-07-2021,DT214011,"Doanh thu lớp học",,,3387,5111,265000,KH04883,,,,,,,,,7
,03-07-2021,03-07-2021,DT214012,"Doanh thu lớp học",,,3387,5111,265000,KH05144,,,,,,,,,7
,03-07-2021,03-07-2021,DT214013,"Doanh thu lớp học",,,3387,5111,265000,KH05145,,,,,,,,,7
